timestamp,open,high,low,close,volume
1765597620000,90418.67,90418.67,90396.92,90401.44,5.12006000
1765597680000,90401.45,90401.45,90378.14,90378.14,2.06984000
1765597740000,90378.14,90378.15,90354.48,90354.49,1.39918000
1765597800000,90354.49,90366.67,90354.48,90366.67,5.81993000
1765597860000,90366.67,90366.67,90366.66,90366.67,0.25481000
1765597920000,90366.67,90366.67,90366.66,90366.66,0.43806000
1765597980000,90366.67,90366.67,90345.93,90345.93,0.96282000
1765598040000,90345.93,90350.69,90345.93,90350.69,0.57529000
1765598100000,90350.68,90350.69,90332.57,90332.57,2.09077000
1765598160000,90332.57,90346.59,90332.57,90346.58,0.97802000
1765598220000,90346.59,90346.59,90343.58,90343.59,0.83863000
1765598280000,90343.59,90345.55,90343.58,90345.54,0.39236000
1765598340000,90345.55,90345.55,90345.54,90345.54,0.54044000
1765598400000,90345.55,90359.40,90345.54,90349.78,4.86540000
1765598460000,90349.78,90349.78,90313.39,90323.32,7.12760000
1765598520000,90323.33,90340.81,90323.32,90340.81,1.01930000
1765598580000,90340.81,90340.81,90340.80,90340.81,1.89141000
1765598640000,90340.81,90340.81,90316.35,90316.35,3.86447000
1765598700000,90316.36,90333.44,90316.35,90325.31,8.77562000
1765598760000,90325.31,90325.31,90305.07,90305.08,1.29736000
1765598820000,90305.08,90305.08,90305.07,90305.07,0.38771000
1765598880000,90305.07,90305.08,90305.07,90305.07,0.78558000
1765598940000,90305.07,90320.01,90305.07,90311.01,4.72148000
1765599000000,90311.01,90311.01,90311.00,90311.01,3.90642000
1765599060000,90311.01,90311.01,90311.00,90311.01,0.19911000
1765599120000,90311.00,90311.00,90310.10,90310.10,0.89352000
1765599180000,90310.10,90310.11,90310.10,90310.10,0.71474000
1765599240000,90310.11,90310.11,90307.60,90307.60,0.67614000
1765599300000,90307.61,90307.61,90307.60,90307.60,0.36999000
1765599360000,90307.61,90307.61,90302.00,90302.00,1.25675000
1765599420000,90302.00,90302.01,90302.00,90302.01,0.32928000
1765599480000,90302.01,90302.01,90302.00,90302.01,0.45808000
1765599540000,90302.01,90302.01,90302.00,90302.00,0.28100000
1765599600000,90302.00,90302.01,90268.91,90298.16,2.91392000
1765599660000,90298.16,90298.17,90282.75,90282.75,2.42981000
1765599720000,90282.75,90295.41,90282.75,90295.40,0.99793000
1765599780000,90295.41,90305.97,90295.40,90305.96,2.33151000
1765599840000,90305.96,90305.97,90305.96,90305.96,0.23991000
1765599900000,90305.97,90340.81,90305.96,90339.51,3.78610000
1765599960000,90339.51,90340.19,90339.50,90340.18,0.20423000
1765600020000,90340.19,90358.25,90340.18,90358.25,5.04247000
1765600080000,90358.24,90358.25,90352.73,90352.74,1.42194000
1765600140000,90352.73,90352.74,90326.24,90326.24,3.79939000
1765600200000,90326.25,90331.09,90326.24,90331.08,0.86517000
1765600260000,90331.09,90331.09,90312.81,90312.81,1.56225000
1765600320000,90312.82,90312.82,90288.00,90289.66,1.29749000
1765600380000,90289.66,90289.67,90289.66,90289.66,0.19066000
1765600440000,90289.66,90299.79,90284.91,90299.78,2.31648000
1765600500000,90299.78,90311.35,90299.78,90311.34,0.96071000
1765600560000,90311.34,90311.35,90311.34,90311.35,0.18194000
1765600620000,90311.35,90374.98,90311.34,90370.02,9.37196000
1765600680000,90370.03,90395.48,90370.02,90393.16,0.91019000
1765600740000,90393.16,90393.17,90384.12,90384.13,3.26924000
1765600800000,90384.13,90392.84,90384.12,90392.84,2.11397000
1765600860000,90392.83,90392.84,90371.78,90371.78,1.32900000
1765600920000,90371.78,90371.79,90371.78,90371.78,0.74898000
1765600980000,90371.78,90378.18,90371.78,90378.18,1.00060000
1765601040000,90378.17,90389.33,90378.17,90384.34,2.97213000
1765601100000,90384.33,90384.34,90381.80,90381.80,0.50915000
1765601160000,90381.81,90381.82,90381.80,90381.82,2.73640000
1765601220000,90381.82,90409.09,90381.81,90409.08,2.20564000
1765601280000,90409.09,90409.09,90409.08,90409.09,1.14621000
1765601340000,90409.08,90410.50,90409.08,90410.50,0.92319000
1765601400000,90410.50,90410.50,90403.64,90403.64,0.94615000
1765601460000,90403.65,90403.65,90387.78,90387.79,2.09091000
1765601520000,90387.79,90387.79,90387.78,90387.78,0.27699000
1765601580000,90387.79,90387.80,90387.78,90387.79,1.38750000
1765601640000,90387.80,90387.80,90387.79,90387.79,0.58493000
1765601700000,90387.80,90387.80,90374.84,90374.84,1.66428000
1765601760000,90374.85,90374.85,90374.84,90374.85,0.13823000
1765601820000,90374.84,90374.85,90368.04,90368.04,5.54056000
1765601880000,90368.05,90376.40,90368.04,90376.40,2.12713000
1765601940000,90376.40,90378.89,90371.81,90371.81,1.74317000
1765602000000,90371.81,90387.51,90355.10,90368.78,9.06473000
1765602060000,90368.78,90368.79,90364.46,90364.46,6.31201000
1765602120000,90364.47,90364.47,90364.46,90364.46,1.47635000
1765602180000,90364.47,90364.47,90364.44,90364.45,1.01771000
1765602240000,90364.44,90366.11,90361.24,90366.10,2.78207000
1765602300000,90366.10,90368.38,90366.10,90368.37,4.04850000
1765602360000,90368.38,90368.38,90358.54,90358.54,1.80606000
1765602420000,90358.54,90358.55,90358.54,90358.54,1.30157000
1765602480000,90358.54,90371.52,90358.54,90371.51,1.44270000
1765602540000,90371.51,90371.52,90371.51,90371.51,0.74856000
1765602600000,90371.52,90372.03,90371.51,90372.03,1.78545000
1765602660000,90372.03,90372.03,90372.02,90372.02,0.75568000
1765602720000,90372.02,90376.55,90372.02,90376.54,0.91655000
1765602780000,90376.55,90376.55,90376.38,90376.38,2.87482000
1765602840000,90376.38,90376.39,90376.38,90376.38,0.59873000
1765602900000,90376.39,90376.39,90376.38,90376.39,0.41393000
1765602960000,90376.38,90376.39,90376.38,90376.38,0.18422000
1765603020000,90376.39,90376.39,90376.38,90376.39,0.27086000
1765603080000,90376.38,90376.39,90376.38,90376.38,0.63924000
1765603140000,90376.39,90376.39,90366.21,90366.21,2.01469000
1765603200000,90366.22,90366.22,90345.93,90345.94,2.29157000
1765603260000,90345.93,90345.94,90345.93,90345.93,1.00546000
1765603320000,90345.94,90351.28,90345.93,90351.27,1.54299000
1765603380000,90351.27,90351.28,90351.27,90351.28,0.55360000
1765603440000,90351.28,90357.06,90351.27,90357.05,1.66182000
1765603500000,90357.06,90357.06,90336.12,90336.12,6.74563000
1765603560000,90336.13,90336.13,90336.12,90336.12,1.77198000
1765603620000,90336.12,90336.13,90336.12,90336.12,0.54194000
1765603680000,90336.13,90350.72,90336.12,90350.72,0.66747000
1765603740000,90350.72,90351.07,90350.71,90351.06,0.65119000
1765603800000,90351.07,90351.07,90346.20,90346.21,0.98541000
1765603860000,90346.21,90356.48,90346.20,90356.48,2.20854000
1765603920000,90356.48,90356.48,90336.58,90336.58,2.89098000
1765603980000,90336.59,90336.59,90336.58,90336.59,0.93575000
1765604040000,90336.59,90336.59,90336.58,90336.59,0.26071000
1765604100000,90336.59,90336.60,90322.93,90322.93,0.81325000
1765604160000,90322.94,90322.94,90322.93,90322.93,0.94476000
1765604220000,90322.94,90322.94,90322.93,90322.94,0.97636000
1765604280000,90322.93,90322.94,90322.93,90322.93,0.69504000
1765604340000,90322.93,90322.94,90322.93,90322.94,0.63910000
1765604400000,90322.93,90322.94,90312.19,90312.20,1.04215000
1765604460000,90312.19,90313.71,90305.57,90305.57,1.07815000
1765604520000,90305.57,90305.58,90288.88,90288.88,4.68475000
1765604580000,90288.88,90288.89,90274.69,90274.70,2.22285000
1765604640000,90274.70,90274.70,90274.69,90274.69,0.48403000
1765604700000,90274.69,90287.39,90269.00,90287.39,3.21621000
1765604760000,90287.38,90312.57,90287.38,90312.56,2.50085000
1765604820000,90312.56,90312.57,90293.83,90293.83,1.79584000
1765604880000,90293.84,90293.84,90274.42,90274.43,1.69520000
1765604940000,90274.43,90288.91,90274.42,90288.90,1.47479000
1765605000000,90288.91,90288.91,90288.90,90288.91,0.92139000
1765605060000,90288.90,90288.91,90288.90,90288.90,0.69838000
1765605120000,90288.90,90288.91,90281.16,90281.23,0.86155000
1765605180000,90281.23,90281.23,90277.00,90277.35,2.23408000
1765605240000,90277.36,90286.04,90277.35,90286.03,0.67458000
1765605300000,90286.03,90295.87,90286.03,90295.86,1.70594000
1765605360000,90295.87,90335.54,90295.87,90335.53,1.65538000
1765605420000,90335.53,90342.92,90335.53,90342.92,3.95115000
1765605480000,90342.91,90342.92,90342.91,90342.91,0.69310000
1765605540000,90342.91,90342.92,90342.91,90342.91,0.83227000
1765605600000,90342.92,90342.92,90320.39,90329.35,2.88044000
1765605660000,90329.36,90350.00,90329.35,90350.00,1.16607000
1765605720000,90349.99,90363.94,90349.99,90363.94,2.39254000
1765605780000,90363.94,90363.94,90333.20,90333.20,1.35911000
1765605840000,90333.20,90333.21,90333.20,90333.20,1.62313000
1765605900000,90333.20,90345.84,90330.27,90345.84,1.56625000
1765605960000,90345.83,90358.34,90345.83,90345.95,1.08168000
1765606020000,90345.94,90345.95,90332.47,90332.48,1.38837000
1765606080000,90332.47,90332.47,90307.13,90307.14,1.51375000
1765606140000,90307.13,90307.14,90307.13,90307.13,0.50291000
1765606200000,90307.13,90312.52,90301.12,90301.12,1.35456000
1765606260000,90301.13,90323.41,90301.13,90323.40,1.17416000
1765606320000,90323.40,90323.41,90302.10,90302.10,10.94997000
1765606380000,90302.11,90302.11,90302.10,90302.11,1.27136000
1765606440000,90302.10,90311.13,90302.10,90311.12,1.25238000
1765606500000,90311.13,90311.13,90307.05,90307.05,0.80503000
1765606560000,90307.06,90311.13,90307.05,90311.13,0.76403000
1765606620000,90311.12,90311.13,90311.12,90311.13,0.99258000
1765606680000,90311.13,90311.13,90284.04,90284.04,1.81496000
1765606740000,90284.04,90284.04,90277.82,90277.82,1.55990000
1765606800000,90277.83,90280.38,90277.82,90280.38,2.06763000
1765606860000,90280.38,90290.83,90280.37,90290.83,0.64159000
1765606920000,90290.82,90290.83,90279.60,90279.60,1.29686000
1765606980000,90279.60,90279.61,90272.41,90272.41,1.46180000
1765607040000,90272.42,90294.40,90272.41,90294.40,2.99718000
1765607100000,90294.40,90294.40,90294.39,90294.40,0.23561000
1765607160000,90294.40,90294.40,90282.87,90282.87,0.95901000
1765607220000,90282.87,90282.88,90282.87,90282.88,0.49337000
1765607280000,90282.87,90282.88,90282.87,90282.87,0.44449000
1765607340000,90282.88,90282.88,90278.36,90278.36,0.51246000
1765607400000,90278.37,90278.37,90278.36,90278.36,0.35134000
1765607460000,90278.36,90278.37,90278.36,90278.37,1.33803000
1765607520000,90278.36,90278.37,90278.36,90278.37,0.30963000
1765607580000,90278.36,90278.37,90278.36,90278.36,0.25868000
1765607640000,90278.37,90278.37,90278.36,90278.36,0.33968000
1765607700000,90278.37,90301.06,90270.65,90301.05,6.06962000
1765607760000,90301.05,90301.06,90301.05,90301.05,0.70392000
1765607820000,90301.05,90301.06,90301.05,90301.05,0.82283000
1765607880000,90301.06,90301.06,90301.05,90301.05,0.53463000
1765607940000,90301.06,90307.39,90301.05,90307.39,1.16042000
1765608000000,90307.39,90312.35,90307.38,90312.35,0.85505000
1765608060000,90312.34,90331.47,90312.34,90331.46,1.02783000
1765608120000,90331.47,90346.05,90331.46,90346.04,5.13138000
1765608180000,90346.05,90346.05,90346.04,90346.04,0.69199000
1765608240000,90346.05,90346.05,90332.92,90332.93,2.34244000
1765608300000,90332.93,90337.62,90332.92,90337.61,2.25213000
1765608360000,90337.61,90337.61,90319.39,90324.10,1.25353000
1765608420000,90324.09,90339.01,90324.09,90339.00,3.13219000
1765608480000,90339.00,90339.01,90339.00,90339.01,0.67941000
1765608540000,90339.01,90339.01,90339.00,90339.00,1.58866000
1765608600000,90339.00,90366.48,90339.00,90366.48,5.02738000
1765608660000,90366.48,90380.00,90366.47,90372.00,2.59732000
1765608720000,90371.99,90372.00,90357.76,90357.77,2.28459000
1765608780000,90357.77,90357.77,90338.59,90338.60,4.49443000
1765608840000,90338.60,90375.11,90338.59,90375.10,7.19073000
1765608900000,90375.10,90375.11,90371.36,90371.36,0.78675000
1765608960000,90371.37,90371.37,90371.36,90371.37,3.27624000
1765609020000,90371.36,90371.37,90351.44,90351.44,1.01751000
1765609080000,90351.44,90351.45,90351.44,90351.44,0.57067000
1765609140000,90351.44,90351.45,90351.44,90351.45,0.36055000
1765609200000,90351.45,90351.45,90351.44,90351.45,0.90397000
1765609260000,90351.44,90351.45,90351.44,90351.45,0.64543000
1765609320000,90351.45,90351.45,90343.58,90343.59,3.20029000
1765609380000,90343.58,90343.59,90343.58,90343.59,0.35662000
1765609440000,90343.58,90343.59,90343.58,90343.58,0.48689000
1765609500000,90343.58,90350.32,90343.58,90350.32,1.50839000
1765609560000,90350.31,90359.55,90346.52,90346.52,3.54755000
1765609620000,90346.52,90346.53,90345.93,90345.94,0.25914000
1765609680000,90345.93,90345.94,90345.93,90345.94,0.78185000
1765609740000,90345.94,90345.94,90345.93,90345.93,1.51892000
1765609800000,90345.93,90345.94,90345.93,90345.94,1.04652000
1765609860000,90345.93,90345.94,90345.93,90345.94,0.48932000
1765609920000,90345.94,90363.97,90345.93,90351.55,9.93146000
1765609980000,90351.55,90351.55,90347.03,90347.03,3.74457000
1765610040000,90347.04,90347.04,90338.00,90338.00,1.25115000
1765610100000,90338.01,90354.04,90327.56,90354.03,1.80193000
1765610160000,90354.03,90355.95,90346.30,90355.94,2.06331000
1765610220000,90355.95,90380.00,90355.94,90373.74,2.08801000
1765610280000,90373.74,90379.99,90373.72,90379.99,0.62868000
1765610340000,90379.99,90386.71,90379.99,90386.71,7.40778000
1765610400000,90386.70,90386.71,90386.70,90386.70,0.35844000
1765610460000,90386.70,90386.71,90347.24,90347.57,2.23351000
1765610520000,90347.57,90347.58,90347.57,90347.57,0.36177000
1765610580000,90347.57,90347.58,90347.57,90347.58,0.45680000
1765610640000,90347.58,90379.21,90347.57,90379.20,4.90249000
1765610700000,90379.21,90379.21,90357.06,90358.50,4.14137000
1765610760000,90358.50,90384.10,90358.49,90370.51,3.76716000
1765610820000,90370.51,90370.52,90360.65,90369.00,4.72929000
1765610880000,90369.00,90381.95,90369.00,90381.94,0.54166000
1765610940000,90381.95,90381.95,90381.94,90381.94,0.55254000
1765611000000,90381.95,90387.80,90381.94,90387.80,2.17835000
1765611060000,90387.80,90400.00,90377.85,90396.49,2.65976000
1765611120000,90396.49,90396.49,90396.48,90396.48,0.72709000
1765611180000,90396.48,90396.49,90381.81,90391.97,2.38275000
1765611240000,90391.97,90391.97,90381.89,90381.90,1.27661000
1765611300000,90381.90,90381.90,90381.89,90381.89,1.00156000
1765611360000,90381.90,90381.90,90376.92,90376.92,2.07792000
1765611420000,90376.93,90376.93,90360.65,90360.65,3.42992000
1765611480000,90360.66,90366.32,90351.62,90351.63,4.75895000
1765611540000,90351.63,90351.63,90347.97,90347.97,1.89525000
1765611600000,90347.98,90352.15,90347.97,90352.14,0.90432000
1765611660000,90352.15,90352.15,90335.89,90335.89,5.47085000
1765611720000,90335.90,90339.52,90335.89,90339.52,2.06028000
1765611780000,90339.52,90354.07,90333.48,90354.07,1.78268000
1765611840000,90354.07,90354.08,90354.06,90354.07,0.25305000
1765611900000,90354.08,90361.75,90346.31,90346.32,1.46887000
1765611960000,90346.32,90346.32,90346.31,90346.31,0.16134000
1765612020000,90346.31,90346.32,90346.31,90346.31,0.68404000
1765612080000,90346.31,90346.32,90346.31,90346.32,0.28745000
1765612140000,90346.31,90346.32,90346.31,90346.32,0.38467000
1765612200000,90346.32,90346.32,90346.31,90346.31,0.34406000
1765612260000,90346.32,90351.45,90331.32,90331.32,2.66671000
1765612320000,90331.32,90331.32,90331.31,90331.32,2.16556000
1765612380000,90331.32,90331.32,90331.31,90331.32,1.81278000
1765612440000,90331.32,90333.04,90331.31,90333.03,1.31595000
1765612500000,90333.04,90333.04,90333.03,90333.04,1.54997000
1765612560000,90333.04,90333.04,90333.03,90333.04,0.66876000
1765612620000,90333.04,90349.96,90333.03,90346.36,3.73212000
1765612680000,90346.37,90346.37,90334.16,90334.16,3.35444000
1765612740000,90334.17,90334.17,90318.56,90329.97,1.63964000
1765612800000,90329.98,90348.38,90329.97,90348.38,0.92337000
1765612860000,90348.37,90348.38,90348.37,90348.38,1.26838000
1765612920000,90348.38,90348.38,90348.37,90348.38,0.52498000
1765612980000,90348.37,90348.38,90336.90,90336.90,1.50865000
1765613040000,90336.90,90348.39,90336.90,90348.39,0.93888000
1765613100000,90348.39,90350.00,90325.29,90331.65,3.30381000
1765613160000,90331.66,90331.66,90331.65,90331.65,0.52415000
1765613220000,90331.65,90331.66,90331.65,90331.66,0.67474000
1765613280000,90331.66,90335.15,90331.65,90335.15,0.89465000
1765613340000,90335.14,90335.15,90335.14,90335.14,1.49505000
1765613400000,90335.14,90335.14,90318.67,90318.68,1.85671000
1765613460000,90318.68,90318.68,90318.67,90318.68,0.92683000
1765613520000,90318.68,90332.26,90318.67,90332.25,3.43333000
1765613580000,90332.26,90334.55,90332.25,90334.54,0.44951000
1765613640000,90334.54,90366.91,90325.42,90366.91,12.86322000
1765613700000,90366.90,90384.18,90361.26,90384.18,4.46989000
1765613760000,90384.17,90486.07,90384.17,90414.08,55.20408000
1765613820000,90414.08,90451.65,90414.08,90448.82,10.73960000
1765613880000,90448.82,90481.95,90448.82,90481.95,5.95486000
1765613940000,90481.95,90500.00,90456.86,90463.22,31.62469000
1765614000000,90463.22,90512.00,90463.21,90511.18,23.18050000
1765614060000,90511.18,90538.46,90500.02,90500.02,9.85749000
1765614120000,90500.02,90546.62,90500.02,90546.61,5.25944000
1765614180000,90546.61,90575.28,90502.13,90502.13,19.09046000
1765614240000,90502.14,90502.14,90472.89,90473.18,6.29300000
1765614300000,90473.18,90477.70,90473.17,90477.70,3.59680000
1765614360000,90477.70,90490.77,90477.69,90486.17,2.03895000
1765614420000,90486.17,90517.30,90486.17,90517.29,1.09920000
1765614480000,90517.29,90519.00,90508.74,90519.00,2.89271000
1765614540000,90519.00,90519.00,90504.62,90510.29,1.84732000
1765614600000,90510.30,90512.97,90510.29,90512.96,0.52992000
1765614660000,90512.96,90512.97,90425.92,90425.93,18.77344000
1765614720000,90425.93,90431.12,90425.87,90425.87,3.55436000
1765614780000,90425.88,90425.88,90425.87,90425.88,0.35627000
1765614840000,90425.88,90467.68,90425.87,90467.68,1.48273000
1765614900000,90467.68,90467.68,90448.95,90448.96,2.63470000
1765614960000,90448.95,90458.81,90448.95,90451.29,4.12808000
1765615020000,90451.29,90458.80,90451.11,90451.30,2.24482000
1765615080000,90451.30,90480.00,90451.30,90480.00,2.52619000
1765615140000,90479.99,90480.00,90472.89,90472.89,3.86845000
1765615200000,90472.90,90472.90,90464.71,90464.72,1.41390000
1765615260000,90464.72,90464.72,90440.61,90440.61,5.97058000
1765615320000,90440.62,90440.62,90426.75,90426.75,2.44962000
1765615380000,90426.76,90426.76,90380.00,90386.28,5.06072000
1765615440000,90386.29,90418.00,90386.29,90415.26,7.62941000
1765615500000,90415.25,90436.31,90415.20,90415.21,4.07461000
1765615560000,90415.20,90440.76,90403.65,90440.75,2.56144000
1765615620000,90440.76,90460.00,90440.75,90459.99,1.52827000
1765615680000,90460.00,90480.05,90459.99,90480.05,3.66837000
1765615740000,90480.05,90529.24,90480.05,90529.23,1.02749000
1765615800000,90529.24,90558.70,90529.23,90554.20,3.79449000
1765615860000,90554.21,90554.21,90490.16,90500.01,4.31968000
1765615920000,90500.01,90516.90,90500.01,90516.90,2.69947000
1765615980000,90516.90,90525.95,90516.90,90523.52,2.66225000
1765616040000,90523.52,90523.52,90495.37,90495.38,1.47454000
1765616100000,90495.38,90495.38,90462.10,90462.11,4.46215000
1765616160000,90462.11,90462.11,90446.27,90456.98,5.77450000
1765616220000,90456.97,90456.98,90404.62,90428.82,6.68927000
1765616280000,90428.82,90444.13,90428.81,90442.06,3.01970000
1765616340000,90442.07,90458.20,90442.06,90458.19,1.12034000
1765616400000,90458.20,90481.24,90458.20,90461.22,5.77114000
1765616460000,90461.22,90465.24,90461.22,90465.24,1.11575000
1765616520000,90465.23,90478.13,90457.55,90478.12,1.53559000
1765616580000,90478.13,90479.87,90478.12,90479.86,0.98372000
1765616640000,90479.87,90483.47,90479.86,90483.46,2.97668000
1765616700000,90483.47,90483.47,90483.46,90483.46,0.49428000
1765616760000,90483.47,90490.46,90483.46,90490.46,0.69968000
1765616820000,90490.46,90490.46,90490.45,90490.45,0.57132000
1765616880000,90490.45,90490.46,90490.45,90490.46,0.41439000
1765616940000,90490.46,90490.46,90490.45,90490.45,2.45007000
1765617000000,90490.46,90499.51,90480.01,90486.58,7.75760000
1765617060000,90486.58,90486.59,90486.58,90486.59,1.35747000
1765617120000,90486.59,90486.59,90486.58,90486.59,0.84528000
1765617180000,90486.59,90511.92,90486.58,90493.06,9.17226000
1765617240000,90493.06,90493.06,90481.78,90481.78,1.06250000
1765617300000,90481.78,90481.79,90450.77,90450.78,3.75514000
1765617360000,90450.77,90469.55,90450.77,90469.55,3.26023000
1765617420000,90469.55,90469.55,90455.87,90455.87,1.70228000
1765617480000,90455.88,90456.96,90455.87,90456.95,1.64106000
1765617540000,90456.96,90464.17,90456.95,90464.16,0.56027000
1765617600000,90464.16,90464.17,90464.16,90464.16,0.97888000
1765617660000,90464.17,90478.13,90464.16,90478.13,1.11431000
1765617720000,90478.12,90478.13,90453.56,90455.57,7.49273000
1765617780000,90455.58,90455.58,90455.57,90455.57,1.20172000
1765617840000,90455.58,90461.53,90455.57,90461.52,1.98300000
1765617900000,90461.52,90461.52,90446.27,90446.27,3.81494000
1765617960000,90446.27,90446.28,90446.27,90446.28,0.70752000
1765618020000,90446.27,90446.28,90446.27,90446.27,0.78267000
1765618080000,90446.27,90446.27,90430.89,90430.90,0.89313000
1765618140000,90430.90,90430.90,90430.89,90430.89,0.38682000
1765618200000,90430.90,90449.20,90430.89,90446.27,1.13700000
1765618260000,90446.28,90446.28,90436.66,90437.45,3.83060000
1765618320000,90437.46,90437.46,90417.11,90428.62,7.79700000
1765618380000,90428.62,90428.63,90392.84,90392.85,11.08700000
1765618440000,90392.85,90414.84,90392.84,90414.84,4.03773000
1765618500000,90414.84,90419.37,90414.83,90419.37,1.28384000
1765618560000,90419.37,90450.18,90419.37,90450.17,2.24495000
1765618620000,90450.17,90488.13,90450.17,90488.13,7.37542000
1765618680000,90488.12,90495.96,90486.78,90486.78,5.52017000
1765618740000,90486.78,90486.79,90486.78,90486.78,1.97696000
1765618800000,90486.79,90486.79,90480.01,90480.02,2.01058000
1765618860000,90480.01,90480.01,90453.20,90467.70,1.61186000
1765618920000,90467.70,90467.70,90467.69,90467.70,0.47769000
1765618980000,90467.69,90467.70,90467.69,90467.69,0.58345000
1765619040000,90467.69,90467.70,90467.69,90467.70,0.63657000
1765619100000,90467.69,90467.70,90467.69,90467.70,0.76715000
1765619160000,90467.69,90487.35,90467.69,90487.35,8.60428000
1765619220000,90487.34,90510.00,90487.34,90506.38,6.93890000
1765619280000,90506.37,90506.37,90459.09,90468.07,5.97036000
1765619340000,90468.08,90478.35,90468.07,90478.35,1.02852000
1765619400000,90478.34,90513.53,90478.34,90513.52,4.16031000
1765619460000,90513.52,90513.53,90483.65,90483.65,1.17985000
1765619520000,90483.65,90483.65,90475.50,90475.50,0.35948000
1765619580000,90475.50,90475.51,90429.84,90429.84,2.25948000
1765619640000,90429.84,90429.85,90429.84,90429.84,0.42460000
1765619700000,90429.85,90429.85,90403.21,90403.21,1.37248000
1765619760000,90403.21,90403.22,90388.00,90388.01,1.98187000
1765619820000,90388.00,90429.85,90387.99,90429.85,3.45130000
1765619880000,90429.85,90429.85,90399.66,90409.33,4.53556000
1765619940000,90409.33,90422.58,90409.33,90422.57,1.96790000
1765620000000,90422.57,90440.49,90422.57,90440.49,0.88756000
1765620060000,90440.49,90452.69,90440.48,90451.99,1.06598000
1765620120000,90452.00,90475.05,90451.99,90475.05,4.43952000
1765620180000,90475.05,90479.59,90475.04,90479.58,5.22658000
1765620240000,90479.59,90496.20,90479.59,90496.20,2.69739000
1765620300000,90496.20,90498.97,90496.19,90498.97,2.49488000
1765620360000,90498.97,90499.99,90483.54,90491.99,5.46516000
1765620420000,90491.98,90491.99,90450.99,90451.00,1.53675000
1765620480000,90451.00,90451.00,90448.87,90451.00,0.76519000
1765620540000,90451.00,90469.68,90450.99,90451.50,2.10574000
1765620600000,90451.50,90451.51,90432.10,90432.10,5.04410000
1765620660000,90432.10,90450.19,90418.49,90423.42,9.57871000
1765620720000,90423.42,90435.45,90423.42,90435.45,0.75563000
1765620780000,90435.44,90474.94,90435.44,90474.94,2.63658000
1765620840000,90474.94,90477.12,90474.94,90477.12,0.47203000
1765620900000,90477.12,90500.00,90477.12,90500.00,0.94264000
1765620960000,90499.99,90500.00,90490.95,90500.00,1.18161000
1765621020000,90500.00,90500.00,90487.88,90487.88,0.45392000
1765621080000,90487.89,90507.98,90487.88,90507.97,1.57781000
1765621140000,90507.97,90507.98,90507.97,90507.98,3.81412000
1765621200000,90507.98,90518.01,90507.97,90518.01,0.97975000
1765621260000,90518.00,90530.49,90518.00,90522.14,4.31520000
1765621320000,90522.14,90531.16,90478.83,90478.84,4.59158000
1765621380000,90478.83,90501.65,90478.83,90501.64,2.42149000
1765621440000,90501.64,90511.33,90501.64,90511.32,1.66376000
1765621500000,90511.33,90511.33,90506.34,90506.35,0.93650000
1765621560000,90506.34,90513.07,90506.34,90513.07,1.41789000
1765621620000,90513.07,90524.19,90513.06,90513.80,2.74519000
1765621680000,90513.80,90513.81,90513.80,90513.80,4.73698000
1765621740000,90513.81,90513.81,90513.80,90513.80,1.20739000
1765621800000,90513.80,90513.81,90503.71,90503.71,11.45359000
1765621860000,90503.72,90503.72,90503.71,90503.71,10.96525000
1765621920000,90503.71,90506.35,90503.71,90506.35,11.14973000
1765621980000,90506.35,90543.32,90506.34,90528.42,7.55832000
1765622040000,90528.42,90559.91,90528.42,90551.17,20.18664000
1765622100000,90551.18,90575.28,90551.17,90575.27,11.32961000
1765622160000,90575.28,90575.28,90551.23,90552.45,2.11464000
1765622220000,90552.45,90565.44,90551.01,90551.01,5.99291000
1765622280000,90551.01,90600.01,90551.01,90600.00,11.82737000
1765622340000,90600.01,90608.87,90600.00,90608.87,9.45465000
1765622400000,90608.87,90608.87,90607.77,90607.78,10.28413000
1765622460000,90607.78,90628.99,90607.77,90628.99,3.50515000
1765622520000,90628.99,90634.55,90628.98,90634.54,5.00555000
1765622580000,90634.54,90634.55,90601.41,90601.43,9.60301000
1765622640000,90601.43,90609.57,90590.90,90603.06,29.23949000
1765622700000,90603.06,90603.07,90576.14,90576.15,3.98227000
1765622760000,90576.15,90583.64,90576.14,90583.63,7.29650000
1765622820000,90583.63,90583.64,90583.63,90583.64,1.05274000
1765622880000,90583.64,90604.56,90583.64,90593.10,20.91512000
1765622940000,90593.09,90593.10,90589.32,90589.33,1.03377000
1765623000000,90589.33,90589.33,90589.32,90589.33,0.43726000
1765623060000,90589.32,90597.35,90589.32,90597.35,8.12397000
1765623120000,90597.34,90605.64,90590.55,90597.34,26.62572000
1765623180000,90597.35,90600.05,90597.34,90600.00,10.40099000
1765623240000,90600.00,90600.01,90553.63,90553.63,42.54064000
1765623300000,90553.64,90566.33,90536.06,90566.33,25.67126000
1765623360000,90566.32,90566.33,90566.32,90566.33,2.10010000
1765623420000,90566.33,90575.38,90566.32,90575.37,3.23849000
1765623480000,90575.38,90590.35,90575.37,90590.35,3.47113000
1765623540000,90590.34,90595.14,90590.34,90595.13,1.08655000
1765623600000,90595.14,90599.41,90590.00,90590.01,5.80665000
1765623660000,90590.00,90595.21,90590.00,90595.20,8.99257000
1765623720000,90595.21,90595.22,90595.20,90595.22,1.80794000
1765623780000,90595.22,90612.32,90595.21,90612.31,2.95680000
